deal_id,deal_status,fk_tariff_id,fk_client_id,fk_employee_id
4366,Заключена,3,14744,990
4367,Заключена,3,11346,896
4368,Отменена,5,9685,726
4369,Заключена,3,14820,21
4370,Ожидание,1,75,660
4371,Заключена,4,6517,703
4372,Ожидание,2,13230,626
4373,Отменена,5,5886,628
4374,Отменена,5,13545,614
4375,Ожидание,2,8894,439
4376,Заключена,3,11249,764
4377,Заключена,2,9833,496
4378,Ожидание,1,4659,80
4379,Отменена,2,12052,552
4380,Заключена,3,6186,608
4381,Заключена,4,9062,549
4382,Ожидание,3,4234,907
4383,Ожидание,4,9231,842
4384,Ожидание,3,13951,198
4385,Отменена,4,11134,819
4386,Ожидание,1,9250,41
4387,Отменена,5,7018,619
4388,Ожидание,2,5167,255
4389,Отменена,2,13506,333
4390,Отменена,1,11013,430
4391,Ожидание,3,10604,406
4392,Отменена,1,109,316
4393,Заключена,5,3721,470
4394,Ожидание,3,5158,834
4395,Отменена,1,9868,403
4396,Отменена,4,13147,574
4397,Ожидание,4,10580,85
4398,Ожидание,3,3539,495
4399,Отменена,5,1990,393
4400,Ожидание,1,12493,714
4401,Отменена,1,9775,14
4402,Ожидание,1,5030,530
4403,Заключена,3,3857,600
4404,Заключена,3,11832,873
4405,Заключена,4,5778,314
4406,Заключена,2,6229,823
4407,Отменена,2,12621,541
4408,Отменена,4,14525,436
4409,Ожидание,4,9256,976
4410,Заключена,1,10787,489
4411,Заключена,5,4256,919
4412,Заключена,1,13360,356
4413,Заключена,3,7947,990
4414,Отменена,2,1826,420
4415,Отменена,1,7464,967
4416,Ожидание,3,13454,178
4417,Заключена,5,1938,595
4418,Отменена,1,4003,251
4419,Отменена,2,12871,646
4420,Заключена,2,1997,878
4421,Ожидание,1,7764,672
4422,Ожидание,5,4589,395
4423,Отменена,4,12410,513
4424,Заключена,4,1980,509
4425,Заключена,5,8359,323
4426,Ожидание,1,4114,807
4427,Отменена,2,5604,431
4428,Заключена,2,12189,590
4429,Ожидание,3,6620,306
4430,Заключена,2,7336,269
4431,Заключена,5,12106,48
4432,Ожидание,2,4961,742
4433,Ожидание,4,8226,401
4434,Отменена,5,3467,725
4435,Отменена,1,7977,858
4436,Заключена,1,7918,468
4437,Ожидание,1,12264,697
4438,Отменена,2,7622,724
4439,Ожидание,5,13805,937
4440,Ожидание,4,2240,195
4441,Заключена,5,5166,339
4442,Отменена,1,5844,130
4443,Ожидание,2,12853,949
4444,Заключена,5,3353,787
4445,Ожидание,2,14019,660
4446,Ожидание,5,14283,120
4447,Отменена,4,12370,125
4448,Ожидание,1,14262,632
4449,Заключена,2,1581,860
4450,Заключена,5,13027,191
4451,Заключена,3,9408,540
4452,Заключена,1,10220,821
4453,Отменена,3,8485,626
4454,Заключена,3,1535,396
4455,Ожидание,1,14462,990
4456,Ожидание,1,7104,669
4457,Отменена,1,13435,188
4458,Заключена,4,6953,616
4459,Отменена,2,4591,600
4460,Заключена,5,8884,955
4461,Отменена,5,10928,301
4462,Заключена,2,13350,569
4463,Заключена,1,5387,847
4464,Отменена,2,2837,214
4465,Заключена,2,788,938
4466,Заключена,2,1464,478
4467,Ожидание,1,12151,904
4468,Заключена,4,9744,543
4469,Заключена,3,5228,693
4470,Отменена,5,13607,331
4471,Отменена,5,10702,286
4472,Отменена,5,9146,161
4473,Заключена,1,13140,940
4474,Отменена,1,8319,122
4475,Заключена,2,6872,438
4476,Отменена,5,9029,196
4477,Отменена,2,10617,338
4478,Ожидание,1,10692,478
4479,Отменена,1,3878,653
4480,Заключена,5,5552,18
4481,Заключена,4,1766,453
4482,Ожидание,2,11999,824
4483,Заключена,3,2426,860
4484,Заключена,4,13470,463
4485,Ожидание,3,7376,874
4486,Отменена,4,124,466
4487,Ожидание,2,5106,948
4488,Отменена,3,10823,950
4489,Отменена,1,97,559
4490,Отменена,5,3152,551
4491,Ожидание,4,5734,639
4492,Отменена,3,7064,456
4493,Заключена,3,5444,359
4494,Отменена,4,7401,717
4495,Заключена,1,5011,615
4496,Отменена,2,13566,411
4497,Заключена,1,13201,398
4498,Отменена,1,9837,730
4499,Ожидание,1,12029,401
4500,Заключена,2,11103,965
4501,Отменена,4,6813,492
4502,Заключена,3,11808,211
4503,Заключена,4,1475,333
4504,Ожидание,2,13841,849
4505,Отменена,3,12466,324
4506,Ожидание,4,9394,404
4507,Заключена,5,3507,238
4508,Ожидание,4,11187,491
4509,Ожидание,4,4733,134
4510,Ожидание,1,8002,934
4511,Заключена,4,4997,32
4512,Заключена,2,1830,927
4513,Ожидание,3,14655,519
4514,Ожидание,5,12472,485
4515,Заключена,1,11960,611
4516,Отменена,3,5011,369
4517,Ожидание,2,14735,5
4518,Заключена,4,6729,846
4519,Ожидание,5,6788,324
4520,Отменена,3,10026,259
4521,Заключена,2,10112,358
4522,Заключена,3,4187,600
4523,Заключена,4,7301,199
4524,Заключена,3,11531,659
4525,Отменена,3,183,625
4526,Ожидание,2,2012,853
4527,Ожидание,5,1166,881
4528,Заключена,3,8067,253
4529,Ожидание,5,4044,474
4530,Ожидание,5,14598,871
4531,Ожидание,3,703,704
4532,Заключена,2,2108,34
4533,Ожидание,4,8434,331
4534,Ожидание,3,1990,29
4535,Заключена,2,1159,366
4536,Заключена,2,3854,827
4537,Ожидание,1,11573,225
4538,Отменена,3,11770,913
4539,Ожидание,4,7995,454
4540,Заключена,2,1115,8
4541,Ожидание,2,12446,129
4542,Ожидание,4,12014,61
4543,Заключена,4,671,114
4544,Отменена,5,12163,490
4545,Ожидание,1,3405,141
4546,Ожидание,4,2453,570
4547,Ожидание,5,11855,548
4548,Отменена,1,9905,655
4549,Отменена,1,706,942
4550,Ожидание,1,7015,319
4551,Заключена,1,778,68
4552,Отменена,1,9213,748
4553,Ожидание,5,13093,642
4554,Ожидание,4,3223,243
4555,Отменена,5,3836,161
4556,Заключена,1,14756,351
4557,Ожидание,2,3267,686
4558,Заключена,4,12231,975
4559,Заключена,4,2878,926
4560,Отменена,2,10184,902
4561,Отменена,4,4032,158
4562,Заключена,3,7799,196
4563,Ожидание,2,2212,465
4564,Отменена,5,1823,897
4565,Ожидание,2,14446,264
4566,Отменена,5,10327,844
4567,Отменена,1,22,208
4568,Ожидание,2,7113,78
4569,Ожидание,4,8636,48
4570,Ожидание,3,6552,752
4571,Отменена,5,13528,671
4572,Заключена,1,12392,437
4573,Заключена,1,7798,173
4574,Отменена,4,13569,83
4575,Заключена,3,1090,230
4576,Заключена,2,14622,618
4577,Заключена,3,14139,494
4578,Заключена,3,3810,828
4579,Заключена,4,9106,222
4580,Ожидание,4,259,272
4581,Ожидание,2,14615,651
4582,Заключена,5,292,703
4583,Ожидание,3,621,661
4584,Отменена,4,13902,636
4585,Отменена,5,8674,66
4586,Заключена,3,4864,418
4587,Заключена,1,14074,619
4588,Заключена,2,7496,557
4589,Ожидание,5,709,99
4590,Ожидание,4,11442,288
4591,Ожидание,3,5596,323
4592,Ожидание,3,5217,793
4593,Отменена,1,7962,121
4594,Заключена,4,4421,102
4595,Ожидание,5,12008,809
4596,Заключена,3,9108,502
4597,Ожидание,5,12273,311
4598,Ожидание,1,9925,345
4599,Заключена,4,6156,304
4600,Заключена,4,9284,980
4601,Отменена,1,12018,422
4602,Ожидание,3,11547,118
4603,Отменена,2,8167,597
4604,Заключена,3,5685,995
4605,Ожидание,2,11104,82
4606,Заключена,5,10446,23
4607,Ожидание,3,8392,68
4608,Заключена,5,5766,656
4609,Отменена,4,8460,281
4610,Ожидание,1,12139,424
4611,Заключена,3,14075,163
4612,Ожидание,5,10109,361
4613,Отменена,5,2711,494
4614,Отменена,5,7301,967
4615,Заключена,5,6049,405
4616,Отменена,4,12785,715
4617,Заключена,1,5102,62
4618,Ожидание,3,9531,300
4619,Заключена,5,6085,30
4620,Заключена,1,10669,176
4621,Отменена,4,7805,407
4622,Отменена,5,10639,563
4623,Заключена,3,2199,105
4624,Отменена,1,10566,525
4625,Ожидание,1,9497,328
4626,Отменена,1,5331,973
4627,Ожидание,2,6206,642
4628,Отменена,3,2653,624
4629,Заключена,2,7846,95
4630,Отменена,1,14424,921
4631,Заключена,1,2171,398
4632,Отменена,5,5552,687
4633,Отменена,2,674,606
4634,Заключена,5,4122,793
4635,Заключена,2,11306,706
4636,Ожидание,3,7766,770
4637,Отменена,5,4542,773
4638,Заключена,1,11194,164
4639,Ожидание,5,10445,861
4640,Отменена,5,14830,92
4641,Заключена,5,7404,989
4642,Отменена,4,13459,334
4643,Заключена,2,3962,466
4644,Ожидание,3,11008,515
4645,Отменена,2,758,859
4646,Заключена,4,10215,309
4647,Ожидание,4,14608,331
4648,Отменена,1,5225,38
4649,Отменена,1,9013,684
4650,Отменена,5,12580,654
4651,Заключена,4,5727,268
4652,Заключена,3,1572,37
4653,Отменена,3,548,997
4654,Заключена,3,4287,20
4655,Ожидание,3,2481,13
4656,Заключена,3,13357,850
4657,Ожидание,3,11867,294
4658,Отменена,4,1206,495
4659,Ожидание,4,10922,562
4660,Ожидание,3,4980,606
4661,Заключена,3,11646,637
4662,Заключена,4,8200,167
4663,Отменена,3,11944,909
4664,Ожидание,2,6537,901
4665,Ожидание,2,10114,421
4666,Ожидание,5,3148,838
4667,Ожидание,2,1380,190
4668,Отменена,4,6382,469
4669,Ожидание,4,3451,24
4670,Ожидание,4,3760,588
4671,Отменена,3,9105,794
4672,Отменена,2,5364,175
4673,Заключена,2,4703,188
4674,Ожидание,2,1907,589
4675,Отменена,4,4592,508
4676,Ожидание,5,10571,810
4677,Отменена,3,12548,157
4678,Ожидание,1,2166,281
4679,Отменена,2,11691,778
4680,Отменена,4,542,311
4681,Отменена,5,1351,988
4682,Ожидание,5,14898,749
4683,Отменена,3,10679,925
4684,Ожидание,2,2126,267
4685,Ожидание,1,6184,260
4686,Заключена,3,1253,224
4687,Отменена,1,12414,677
4688,Заключена,5,9640,763
4689,Отменена,4,4934,268
4690,Заключена,2,12836,33
4691,Заключена,1,13132,614
4692,Заключена,3,13204,366
4693,Заключена,4,6956,410
4694,Заключена,1,363,613
4695,Ожидание,4,11472,607
4696,Ожидание,1,7508,324
4697,Ожидание,5,6440,718
4698,Ожидание,5,8119,316
4699,Ожидание,4,5427,349
4700,Заключена,5,2524,718
4701,Ожидание,1,6284,252
4702,Отменена,5,10777,696
4703,Ожидание,4,7878,401
4704,Отменена,2,778,784
4705,Отменена,3,4841,303
4706,Ожидание,2,12925,462
4707,Заключена,3,13898,539
4708,Отменена,5,8686,163
4709,Ожидание,4,12677,394
4710,Отменена,1,12966,183
4711,Ожидание,4,1278,349
4712,Отменена,3,6173,417
4713,Отменена,5,4595,979
4714,Отменена,4,13515,147
4715,Ожидание,1,6231,973
4716,Отменена,1,14979,770
4717,Ожидание,4,3959,881
4718,Отменена,4,9869,402
4719,Отменена,3,14627,528
4720,Отменена,2,13572,959
4721,Заключена,4,829,907
4722,Ожидание,1,3080,794
4723,Ожидание,5,12133,436
4724,Отменена,3,2915,314
4725,Отменена,5,460,965
4726,Заключена,4,4451,307
4727,Отменена,4,7422,154
4728,Отменена,3,3287,629
4729,Ожидание,2,12585,436
4730,Заключена,2,14143,97
4731,Отменена,2,12257,192
4732,Ожидание,4,6846,407
4733,Заключена,4,12338,492
4734,Ожидание,4,7506,522
4735,Отменена,4,4062,350
4736,Отменена,5,7126,71
4737,Отменена,3,2554,970
4738,Отменена,1,14971,128
4739,Отменена,3,14194,97
4740,Ожидание,5,14484,901
4741,Ожидание,2,3783,425
4742,Заключена,4,1322,824
4743,Ожидание,1,3613,385
4744,Отменена,2,1574,234
4745,Ожидание,1,13990,925
4746,Отменена,1,5081,174
4747,Ожидание,3,10337,698
4748,Заключена,3,5707,353
4749,Отменена,4,10440,285
4750,Заключена,2,7314,837
4751,Заключена,1,13048,530
4752,Ожидание,5,11022,892
4753,Отменена,1,48,106
4754,Отменена,3,12929,980
4755,Ожидание,2,5872,721
4756,Заключена,5,12904,275
4757,Отменена,2,13025,453
4758,Отменена,5,716,150
4759,Отменена,2,12333,177
4760,Отменена,5,945,218
4761,Заключена,3,2810,290
4762,Отменена,3,3841,531
4763,Заключена,2,11399,273
4764,Отменена,3,9681,694
4765,Заключена,5,6530,634
4766,Отменена,5,14451,180
4767,Отменена,4,14345,468
4768,Ожидание,3,414,385
4769,Отменена,1,8295,142
4770,Ожидание,4,99,447
4771,Ожидание,3,5154,466
4772,Заключена,4,5973,980
4773,Отменена,4,4759,11
4774,Отменена,2,9045,820
4775,Заключена,1,4395,225
4776,Отменена,3,268,555
4777,Заключена,3,8685,511
4778,Заключена,2,6291,206
4779,Ожидание,1,2730,767
4780,Ожидание,1,858,939
4781,Ожидание,3,8584,894
