domain_registration,profiler,mail_server,fk_deal_id
False,False,False,6149
False,False,False,6150
False,False,False,6151
False,False,False,6152
False,True,True,6153
True,True,False,6154
False,False,True,6155
True,True,True,6156
False,False,False,6157
False,False,False,6158
False,True,True,6159
True,True,False,6160
True,True,True,6161
True,False,False,6162
True,True,True,6163
True,False,True,6164
False,True,False,6165
False,True,True,6166
False,True,True,6167
False,False,False,6168
False,False,False,6169
True,False,False,6170
True,False,True,6171
False,True,True,6172
False,False,True,6173
False,True,False,6174
True,True,False,6175
True,False,True,6176
True,True,False,6177
False,False,True,6178
True,True,True,6179
True,False,True,6180
True,False,False,6181
False,True,True,6182
False,False,True,6183
True,False,True,6184
True,False,True,6185
True,False,True,6186
False,True,True,6187
True,True,False,6188
True,True,False,6189
False,False,False,6190
False,True,False,6191
False,False,True,6192
True,True,False,6193
False,True,False,6194
False,False,True,6195
False,False,False,6196
False,True,False,6197
True,False,True,6198
True,True,False,6199
True,True,False,6200
False,True,False,6201
False,True,False,6202
False,False,True,6203
False,False,True,6204
True,True,False,6205
False,False,True,6206
False,True,True,6207
True,False,False,6208
False,False,False,6209
True,True,True,6210
False,True,False,6211
True,True,True,6212
False,False,False,6213
False,True,True,6214
True,False,False,6215
False,True,True,6216
True,True,True,6217
False,False,True,6218
False,False,False,6219
True,False,True,6220
True,True,False,6221
True,True,True,6222
True,False,False,6223
False,False,True,6224
True,False,True,6225
False,True,False,6226
False,True,False,6227
False,False,False,6228
True,False,False,6229
False,True,True,6230
True,False,True,6231
True,False,False,6232
True,True,False,6233
True,True,True,6234
False,True,True,6235
False,True,False,6236
True,True,True,6237
False,False,True,6238
False,True,True,6239
False,False,False,6240
False,True,True,6241
True,True,False,6242
True,False,True,6243
False,False,False,6244
False,True,True,6245
False,False,False,6246
True,True,False,6247
True,True,False,6248
False,True,False,6249
False,False,True,6250
False,True,False,6251
True,True,True,6252
False,True,True,6253
False,True,False,6254
True,True,True,6255
False,False,False,6256
False,True,True,6257
True,True,True,6258
True,True,False,6259
True,False,True,6260
True,False,True,6261
False,False,True,6262
True,True,True,6263
True,True,True,6264
False,False,False,6265
True,False,True,6266
False,True,False,6267
True,True,True,6268
True,True,True,6269
True,True,True,6270
False,True,False,6271
True,True,False,6272
True,True,False,6273
True,True,False,6274
False,True,True,6275
True,False,False,6276
True,False,True,6277
False,False,False,6278
False,True,False,6279
False,False,False,6280
False,True,False,6281
True,True,False,6282
True,True,True,6283
False,False,False,6284
False,True,True,6285
True,False,True,6286
False,False,False,6287
False,True,True,6288
True,True,False,6289
True,True,True,6290
True,True,False,6291
True,False,True,6292
True,False,True,6293
False,False,True,6294
False,False,False,6295
False,True,False,6296
True,True,False,6297
False,False,True,6298
True,True,True,6299
True,True,False,6300
False,True,True,6301
True,False,False,6302
True,True,False,6303
False,True,True,6304
True,True,True,6305
True,False,False,6306
True,True,False,6307
True,True,True,6308
True,False,True,6309
False,False,False,6310
True,False,False,6311
True,True,True,6312
True,True,True,6313
False,True,True,6314
False,True,False,6315
False,True,True,6316
False,False,True,6317
False,True,False,6318
True,False,True,6319
False,False,False,6320
False,True,True,6321
True,False,False,6322
False,False,False,6323
True,False,False,6324
False,True,False,6325
True,False,True,6326
True,False,False,6327
False,False,False,6328
True,False,False,6329
True,False,False,6330
False,True,True,6331
True,True,False,6332
True,True,False,6333
True,False,False,6334
False,True,True,6335
False,True,False,6336
False,False,False,6337
True,False,True,6338
True,False,False,6339
False,True,True,6340
True,False,False,6341
False,True,True,6342
False,False,True,6343
False,False,False,6344
True,True,False,6345
True,True,False,6346
True,False,False,6347
False,False,True,6348
True,True,False,6349
True,True,True,6350
False,False,True,6351
True,False,True,6352
True,True,False,6353
True,False,False,6354
True,True,True,6355
True,False,False,6356
False,False,False,6357
False,True,False,6358
True,False,False,6359
False,True,False,6360
True,False,True,6361
False,False,False,6362
True,True,False,6363
False,True,True,6364
False,True,True,6365
False,True,False,6366
True,False,False,6367
False,False,False,6368
False,False,False,6369
False,False,False,6370
True,False,False,6371
True,True,False,6372
True,False,True,6373
True,False,False,6374
False,True,True,6375
True,True,True,6376
False,True,True,6377
False,False,True,6378
False,True,True,6379
False,True,True,6380
True,True,True,6381
True,False,False,6382
True,True,False,6383
True,False,False,6384
True,True,True,6385
False,False,False,6386
True,True,True,6387
False,False,False,6388
True,True,True,6389
True,False,False,6390
False,False,True,6391
True,True,False,6392
True,False,False,6393
True,True,True,6394
True,False,True,6395
True,True,False,6396
False,False,True,6397
False,True,True,6398
True,True,True,6399
False,False,False,6400
True,True,False,6401
False,False,True,6402
True,False,False,6403
False,False,True,6404
False,False,False,6405
True,True,True,6406
True,False,True,6407
True,False,False,6408
True,False,False,6409
True,False,True,6410
False,True,False,6411
False,True,True,6412
False,True,True,6413
False,False,False,6414
False,True,True,6415
True,False,False,6416
True,False,True,6417
False,False,False,6418
False,False,False,6419
False,True,False,6420
False,True,False,6421
False,False,True,6422
True,True,False,6423
True,False,True,6424
True,True,False,6425
True,True,False,6426
False,True,True,6427
True,True,False,6428
False,False,False,6429
True,True,False,6430
False,False,False,6431
True,True,False,6432
False,True,True,6433
True,False,True,6434
False,False,True,6435
True,True,False,6436
False,False,False,6437
True,False,True,6438
True,True,True,6439
False,True,True,6440
False,False,True,6441
False,True,False,6442
True,True,True,6443
False,False,True,6444
False,False,True,6445
True,True,True,6446
False,True,False,6447
False,True,False,6448
False,True,True,6449
False,True,True,6450
True,True,True,6451
False,False,True,6452
False,True,True,6453
True,True,False,6454
False,False,False,6455
False,True,False,6456
False,True,False,6457
False,True,True,6458
False,False,True,6459
False,False,False,6460
False,False,False,6461
False,False,True,6462
True,False,True,6463
True,False,True,6464
False,True,False,6465
False,False,True,6466
True,False,True,6467
True,False,False,6468
False,False,False,6469
False,False,True,6470
False,True,False,6471
False,True,True,6472
False,True,False,6473
False,False,False,6474
False,True,True,6475
True,False,False,6476
True,False,False,6477
True,True,False,6478
False,False,True,6479
False,True,False,6480
False,False,False,6481
False,False,True,6482
True,False,False,6483
False,False,False,6484
True,True,False,6485
False,False,True,6486
False,True,True,6487
False,True,False,6488
True,True,False,6489
True,False,True,6490
True,True,False,6491
False,False,False,6492
False,True,False,6493
False,False,True,6494
False,False,False,6495
False,False,False,6496
False,True,True,6497
False,True,True,6498
True,True,True,6499
True,False,True,6500
True,False,False,6501
False,False,False,6502
False,True,False,6503
False,True,False,6504
True,True,False,6505
True,False,False,6506
True,True,False,6507
False,False,True,6508
False,False,False,6509
True,False,False,6510
False,True,True,6511
True,True,False,6512
True,True,False,6513
False,True,True,6514
True,True,False,6515
False,True,False,6516
False,False,False,6517
False,True,False,6518
True,False,False,6519
False,False,True,6520
True,False,True,6521
True,True,False,6522
True,False,True,6523
False,False,False,6524
True,False,False,6525
True,True,False,6526
False,True,False,6527
True,True,False,6528
True,False,True,6529
False,True,True,6530
False,True,False,6531
False,True,False,6532
False,False,True,6533
False,False,False,6534
False,True,False,6535
True,True,False,6536
False,True,True,6537
False,False,False,6538
False,False,False,6539
False,False,True,6540
False,False,False,6541
False,False,False,6542
False,True,True,6543
True,False,False,6544
False,True,True,6545
False,True,True,6546
True,False,True,6547
True,False,True,6548
True,False,True,6549
True,False,True,6550
False,True,True,6551
True,False,True,6552
False,True,False,6553
True,True,True,6554
True,True,True,6555
True,True,True,6556
False,True,False,6557
False,False,False,6558
True,False,False,6559
False,True,False,6560
False,False,False,6561
False,False,True,6562
True,True,True,6563
True,True,False,6564
True,False,True,6565
True,True,False,6566
True,False,True,6567
True,True,True,6568
True,False,True,6569
False,True,False,6570
False,True,True,6571
True,False,True,6572
True,False,True,6573
True,False,False,6574
False,True,True,6575
False,False,True,6576
False,False,False,6577
True,False,False,6578
False,False,False,6579
True,True,False,6580
True,False,True,6581
True,True,False,6582
False,True,False,6583
True,False,False,6584
False,False,True,6585
False,False,True,6586
False,False,True,6587
False,True,False,6588
True,False,False,6589
False,False,False,6590
False,False,True,6591
False,True,False,6592
True,False,False,6593
True,True,True,6594
True,False,False,6595
False,False,True,6596
True,False,True,6597
True,True,False,6598
False,False,True,6599
True,True,True,6600
True,False,False,6601
True,True,True,6602
True,True,False,6603
True,True,True,6604
True,False,True,6605
True,True,False,6606
False,False,False,6607
True,True,False,6608
False,False,True,6609
True,False,False,6610
False,False,True,6611
True,False,True,6612
False,False,False,6613
False,False,False,6614
False,False,True,6615
True,True,True,6616
True,True,True,6617
False,True,True,6618
True,True,True,6619
False,False,False,6620
False,False,True,6621
False,False,True,6622
False,True,True,6623
True,True,False,6624
True,True,False,6625
True,True,False,6626
False,True,False,6627
False,True,False,6628
False,True,False,6629
True,False,True,6630
True,True,True,6631
False,True,True,6632
False,False,True,6633
True,False,False,6634
True,False,True,6635
False,True,False,6636
False,True,True,6637
False,False,False,6638
False,True,False,6639
True,False,True,6640
True,False,False,6641
False,True,True,6642
False,False,True,6643
True,False,True,6644
False,False,False,6645
True,False,False,6646
True,True,True,6647
True,False,True,6648
True,True,False,6649
True,True,True,6650
False,False,True,6651
False,False,True,6652
False,False,False,6653
False,True,True,6654
False,True,True,6655
False,False,False,6656
False,True,True,6657
True,True,False,6658
False,False,False,6659
False,False,True,6660
False,False,True,6661
True,True,True,6662
True,True,True,6663
False,False,True,6664
True,False,True,6665
True,False,True,6666
False,False,True,6667
True,False,False,6668
True,True,False,6669
True,False,True,6670
True,False,False,6671
False,False,True,6672
False,True,False,6673
True,False,False,6674
False,True,True,6675
False,True,True,6676
True,True,False,6677
False,False,True,6678
True,True,True,6679
True,True,False,6680
False,True,True,6681
True,False,True,6682
False,False,True,6683
False,True,True,6684
True,False,False,6685
